geneSymbol,rank
212829_at,14244
201080_at,14877
201081_s_at,14989
218942_at,1508
210256_s_at,10864
211205_x_at,15254
207391_s_at,4308
217477_at,13473
205632_s_at,9251
212518_at,838
221605_s_at,1089
207469_s_at,10443
202392_s_at,12125
201192_s_at,9526
201190_s_at,3872
201191_at,10577
202522_at,13141
219155_at,608
203826_s_at,14613
221254_s_at,14196
205273_s_at,17363
208502_s_at,9625
209587_at,15757
207558_s_at,12662
208277_at,5391
214868_at,15039
220686_s_at,6818
217421_at,16803
218667_at,3931
201133_s_at,10627
202328_s_at,15562
202327_s_at,8386
216949_s_at,10043
203688_at,1584
221061_at,4272
221118_at,8519
220548_at,6782
204612_at,15161
202732_at,4753
210451_at,10096
222078_at,9525
207858_s_at,2859
204267_x_at,14669
202161_at,15679
210969_at,10111
212629_s_at,10750
212628_at,8661
204195_s_at,2326
216004_s_at,8258
54051_at,14670
221883_at,2571
204196_x_at,9658
219046_s_at,12625
222185_at,11346
222171_s_at,17308
63305_at,3548
205724_at,9346
221854_at,15211
207717_s_at,2105
214154_s_at,3727
209872_s_at,12567
209873_s_at,16173
201927_s_at,13942
214874_at,7274
201928_at,3159
201929_s_at,11688
219584_at,14266
207222_at,11113
221027_s_at,3792
204458_at,11708
209581_at,3920
206311_s_at,156
203649_s_at,9524
220423_at,4181
221416_at,12614
220780_at,8352
210145_at,1036
209785_s_at,10593
215870_s_at,10498
206178_at,8631
204691_x_at,11892
215938_s_at,3550
210647_x_at,3868
206214_at,3149
210194_at,9958
207415_at,7411
209533_s_at,16330
209532_at,837
219702_at,1182
219014_at,7719
205372_at,10852
209318_x_at,15309
207943_x_at,15954
207002_s_at,10525
202925_s_at,12918
202924_s_at,4788
201860_s_at,7715
205479_s_at,11613
211668_s_at,14726
211924_s_at,7393
210845_s_at,10753
214866_at,4880
215687_x_at,9710
213222_at,14193
211925_s_at,13419
204046_at,16836
210388_at,16730
213384_x_at,17605
203896_s_at,17054
203895_at,17998
205125_at,1726
205112_at,3041
205111_s_at,11959
214159_at,14431
202789_at,8745
216551_x_at,8861
204613_at,9402
216634_at,6022
216633_s_at,10079
214745_at,84
206080_at,15090
205934_at,5174
216218_s_at,5042
213309_at,11570
216217_at,7545
218951_s_at,4498
215724_at,1423
215723_s_at,14767
177_at,10563
205203_at,12965
209643_s_at,8454
201050_at,5141
201373_at,12490
216971_s_at,3061
203471_s_at,3241
203470_s_at,1203
218644_at,1830
219024_at,17860
217677_at,15799
219011_at,10289
220952_s_at,1660
205093_at,14892
209504_s_at,4203
201411_s_at,8383
201410_at,14076
219566_at,7414
218640_s_at,9700
212823_s_at,18033
212821_at,10569
217044_s_at,4924
220073_s_at,6855
220259_at,981
218290_at,5443
216200_at,17929
212717_at,5656
212146_at,15993
204436_at,16226
209977_at,10501
205871_at,6745
205913_at,8958
209122_at,6743
215895_x_at,3141
202122_s_at,9038
202240_at,14786
201939_at,10063
215462_at,94
204958_at,1243
211088_s_at,2527
204887_s_at,2417
204886_at,505
217265_at,946
204519_s_at,13044
204940_at,7151
204938_s_at,17568
204939_s_at,3726
200827_at,6266
202620_s_at,8868
202619_s_at,14415
202185_at,7435
210198_s_at,13802
201136_at,3858
205190_at,12686
201215_at,1047
202446_s_at,15996
202430_s_at,4533
207374_at,4018
218828_at,12061
56197_at,8087
218901_at,3625
202075_s_at,12591
221529_s_at,11537
214081_at,231
219700_at,9311
221537_at,4918
221538_s_at,12597
213030_s_at,9928
207290_at,12549
203623_at,508
215668_s_at,6514
215807_s_at,7642
211472_at,16880
208890_s_at,17689
205957_at,15431
206471_s_at,6066
206470_at,4201
213241_at,17561
38671_at,51
212235_at,12316
204286_s_at,11168
204285_s_at,13362
206942_s_at,7190
217123_x_at,7451
217875_s_at,4963
202337_at,9954
221022_s_at,9042
211589_at,11112
210362_x_at,14048
206503_x_at,1302
211013_x_at,12218
209640_at,11331
203467_at,15643
203201_at,7346
206826_at,5286
210139_s_at,7114
212088_at,9509
213677_s_at,2355
209805_at,14991
221206_at,14500
216111_x_at,18086
217488_x_at,13704
216525_x_at,2710
214473_x_at,4518
203515_s_at,3999
218961_s_at,13637
205912_at,3590
210722_at,15109
206694_at,4459
217343_at,13048
211766_s_at,738
218224_at,4138
209597_s_at,14659
209598_at,6478
220923_s_at,11730
218824_at,1131
212037_at,3161
212036_s_at,14947
210183_x_at,14124
211697_x_at,7088
203622_s_at,14011
205901_at,11157
212705_x_at,8872
213862_at,14652
39854_r_at,16285
220675_s_at,15549
209740_s_at,9390
209739_s_at,4455
203718_at,8604
209034_at,9754
220411_x_at,15552
219152_at,1661
219756_s_at,5065
210433_at,2051
212349_at,15841
209578_s_at,986
207448_at,13398
207449_s_at,4887
218587_s_at,16164
212153_at,9044
215281_x_at,9437
204835_at,7816
203616_at,1643
203422_at,7008
201115_at,12165
212836_at,6676
212100_s_at,12710
210584_s_at,1834
210583_at,3591
215357_s_at,10866
216026_s_at,15879
205909_at,14379
208828_at,2958
203366_at,7258
217636_at,7951
217635_s_at,15475
205811_at,16498
219380_x_at,8467
219317_at,7320
221049_s_at,13057
222238_s_at,11027
219510_at,11463
207746_at,369
220113_x_at,6245
207515_s_at,4702
209317_at,9327
218258_at,7308
218997_at,6003
217420_s_at,3249
217415_at,2287
202725_at,6913
201803_at,839
216282_x_at,15935
214263_x_at,15110
208996_s_at,10370
214144_at,183
203664_s_at,8470
213887_s_at,4561
217854_s_at,11282
209511_at,10328
202306_at,10162
209302_at,6824
212955_s_at,161
214740_at,14873
212782_x_at,14368
216242_x_at,12298
222208_s_at,10526
60815_at,15434
202635_s_at,12755
202634_at,658
211730_s_at,12823
202586_at,12003
219459_at,4468
209382_at,2773
210573_s_at,10267
208361_s_at,5455
218016_s_at,9093
205218_at,17863
206654_s_at,16537
206653_at,1160
203782_s_at,15178
203783_x_at,8893
213360_s_at,1066
205096_at,11298
212178_s_at,3358
216582_at,2612
222253_s_at,4784
206819_at,5293
205720_at,16009
217944_at,13828
217769_s_at,10717
218476_at,11737
220632_s_at,17614
210910_s_at,16069
204148_s_at,15304
210830_s_at,1177
201876_at,11302
213695_at,5420
213449_at,4277
204839_at,8330
209482_at,8537
219647_at,3258
208928_at,14433
219483_s_at,8674
214981_at,3914
210809_s_at,6826
204353_s_at,5732
204354_at,16364
207846_at,9058
205267_at,10723
206789_s_at,16468
211771_s_at,9781
211660_at,7607
215355_at,5289
207109_at,11672
208345_s_at,1608
210475_at,17024
207084_at,14250
207694_at,4083
206940_s_at,14988
211341_at,14211
207725_at,5644
208554_at,15058
208286_x_at,16833
207450_s_at,3100
214858_at,5615
217848_s_at,12609
220741_s_at,2033
221649_s_at,3368
209147_s_at,8665
210946_at,1744
212230_at,6250
212226_s_at,16996
209355_s_at,5530
209529_at,13525
206870_at,5476
210771_at,4736
37152_at,16038
208044_s_at,10298
210636_at,1644
208510_s_at,5853
219195_at,16127
209434_s_at,11733
209433_s_at,272
219066_at,5863
218010_x_at,16382
206547_s_at,13137
208411_x_at,7076
202065_s_at,5173
202066_at,11456
210235_s_at,4923
210236_at,3117
206973_at,5002
213368_x_at,3547
215280_s_at,2360
214978_s_at,8143
203736_s_at,3427
214374_s_at,6511
214375_at,17378
203735_x_at,12405
212841_s_at,1903
215959_at,13348
211978_x_at,385
217602_at,13646
201293_x_at,16611
211765_x_at,13825
212661_x_at,18056
211378_x_at,4668
200967_at,1299
200968_s_at,17485
204517_at,578
204518_s_at,12231
204186_s_at,5894
204185_x_at,10622
210502_s_at,14281
202494_at,11818
201489_at,1300
201490_s_at,165
208993_s_at,215
208994_s_at,5366
208995_s_at,5589
204228_at,11469
209299_x_at,11710
206063_x_at,13632
206064_s_at,5029
214986_x_at,16116
217407_x_at,9404
214206_at,15827
204578_at,196
203253_s_at,13824
203407_at,6239
203966_s_at,15111
210407_at,15565
209296_at,15289
213225_at,13072
204566_at,1290
205938_at,16059
37384_at,14962
203063_at,4572
200913_at,16300
212686_at,2366
217841_s_at,8015
49077_at,12831
204788_s_at,1570
200846_s_at,10662
201408_at,16326
201409_s_at,8219
201407_s_at,11069
200726_at,16407
201703_s_at,15377
201702_s_at,1753
201500_s_at,2398
201604_s_at,17820
201602_s_at,13878
201603_at,14481
201958_s_at,766
201957_at,14257
216347_s_at,4173
218849_s_at,2576
212680_x_at,6447
220082_at,13156
37028_at,16322
202014_at,4589
41577_at,7271
212750_at,15101
205478_at,932
202166_s_at,13166
213774_s_at,7794
202165_at,11936
206895_at,11957
211169_s_at,3477
204284_at,17090
204554_at,5706
204555_s_at,8204
201213_at,2113
201214_s_at,7992
213465_s_at,5807
207830_s_at,14674
221088_s_at,14346
201375_s_at,12702
201374_x_at,16477
202884_s_at,18112
202885_s_at,6838
202886_s_at,14219
222351_at,11760
202883_s_at,12543
202313_at,2940
205643_s_at,5990
213849_s_at,1951
221772_s_at,2311
207749_s_at,2800
209633_at,14423
209632_at,2654
219264_s_at,9338
218852_at,16057
208874_x_at,14175
216105_x_at,1902
206452_x_at,12492
202186_x_at,9559
202187_s_at,12874
635_s_at,15068
204611_s_at,12
213305_s_at,13225
201877_s_at,13046
211159_s_at,580
202513_s_at,12639
203338_at,13392
202429_s_at,3033
202457_s_at,7096
202425_x_at,10243
209817_at,2048
202432_at,8075
32541_at,14128
207000_s_at,7207
204506_at,11474
204507_s_at,5642
208932_at,5836
201594_s_at,2170
220672_at,7383
220673_s_at,3333
215705_at,726
201979_s_at,10342
203529_at,7924
206174_s_at,11007
209229_s_at,15038
202791_s_at,15934
202792_s_at,12085
217928_s_at,16175
203737_s_at,17559
200975_at,14687
209826_at,4354
213483_at,10297
210670_at,8510
220654_at,2566
210499_s_at,1722
214527_s_at,8057
207769_s_at,13729
218208_at,4767
220453_at,9197
216458_at,5057
203456_at,13124
204086_at,922
217273_at,2332
217365_at,1793
216001_at,4062
207752_x_at,17111
210597_x_at,9984
211531_x_at,11448
206998_x_at,10770
216881_x_at,7586
218009_s_at,17155
208938_at,13439
201494_at,15902
217192_s_at,11687
219515_at,7139
214158_s_at,6910
220571_at,6637
220894_x_at,8831
220714_at,6560
220928_s_at,8987
205277_at,7059
216433_s_at,5939
203056_s_at,16933
203057_s_at,9386
218329_at,8028
49485_at,719
220792_at,4159
219835_at,9698
221151_at,4037
208680_at,7961
211658_at,16561
39729_at,1817
201006_at,2983
215067_x_at,11132
201619_at,15822
201923_at,5844
200845_s_at,9842
200844_s_at,12551
217861_s_at,10377
204223_at,6248
37022_at,7742
204117_at,11300
37950_at,2557
212215_at,9723
212217_at,10514
212216_at,17974
214617_at,13034
220811_at,16344
206007_at,5737
217349_s_at,15266
218233_s_at,12202
205053_at,2628
215709_at,4155
205628_at,8326
215708_s_at,5343
209799_at,3970
214917_at,7675
207709_at,6789
201834_at,14978
201835_s_at,13948
214474_at,14350
202801_at,12375
216234_s_at,12312
202741_at,12317
202742_s_at,878
207228_at,7681
201805_at,12897
218292_s_at,14717
215231_at,5021
200605_s_at,17581
200603_at,7853
200604_s_at,11916
212559_at,7047
212555_at,11626
204843_s_at,5381
213052_at,8035
204842_x_at,5813
203680_at,10694
215194_at,13976
215195_at,15293
213093_at,4531
206923_at,15459
207957_s_at,7854
209685_s_at,9193
202545_at,10636
213010_at,7594
206248_at,17113
206270_at,10458
218764_at,1201
206099_at,5700
209677_at,14597
213518_at,5146
209678_s_at,9423
210038_at,9085
210039_s_at,8349
214080_x_at,3888
200707_at,11650
202178_at,3779
205880_at,12734
217705_at,7740
209282_at,5650
38269_at,1444
211084_x_at,10210
218236_s_at,9182
208694_at,801
215757_at,15776
210543_s_at,13997
211380_s_at,3957
207119_at,2306
207505_at,6377
209139_s_at,9943
218378_s_at,10606
209323_at,7814
204060_s_at,13643
204061_at,10743
206279_at,4369
205445_at,8505
221443_x_at,13602
211917_s_at,14861
210476_s_at,10316
216638_s_at,6267
206346_at,6175
206358_at,2646
210122_at,14736
206445_s_at,2777
202098_s_at,2110
221564_at,12776
210384_at,4191
213320_at,9397
217786_at,11595
219408_at,12129
207772_s_at,14225
222106_at,440
215707_s_at,13275
201300_s_at,5745
206259_at,744
203650_at,18014
214203_s_at,12915
216696_s_at,13226
208004_at,15485
204304_s_at,2015
211223_at,9010
207808_s_at,5026
209385_s_at,3507
209384_at,15460
216519_s_at,13293
214545_s_at,14269
207401_at,9893
208034_s_at,12763
221547_at,6414
221546_at,6725
203103_s_at,11659
202251_at,13623
214380_at,10787
202407_s_at,10413
202408_s_at,11603
218040_at,4386
220553_s_at,16781
209162_s_at,17361
209161_at,3606
214941_s_at,9998
218053_at,6240
213729_at,14217
202126_at,13234
202127_at,3232
211090_s_at,11315
208879_x_at,7440
208880_s_at,6569
200000_s_at,1687
206625_at,314
209440_at,2021
208447_s_at,7366
215486_at,6104
203401_at,4846
203537_at,15599
217794_at,6967
45687_at,14004
218714_at,15828
219127_at,14310
220014_at,12829
204919_at,10264
219168_s_at,1593
47069_at,7118
219383_at,378
219742_at,9778
221734_at,4436
205618_at,3306
205617_at,7356
220433_at,6425
207291_at,5667
205991_s_at,6142
219729_at,5969
215395_x_at,11335
205869_at,7528
216470_x_at,3826
213802_at,9176
205515_at,11089
208165_s_at,17573
220051_at,7052
205847_at,2763
202458_at,8573
207463_x_at,12847
213421_x_at,6734
220126_at,10822
214226_at,16121
202525_at,17346
207341_at,15171
209599_s_at,10730
210988_s_at,12461
209586_s_at,10838
212805_at,11189
212806_at,8602
222255_at,5921
220024_s_at,17007
200871_s_at,5108
200866_s_at,13521
220892_s_at,6836
205319_at,15116
208102_s_at,16036
203354_s_at,15853
218613_at,6577
203355_s_at,15402
203317_at,8406
215923_s_at,3678
203460_s_at,7448
207782_s_at,7516
211373_s_at,2949
204261_s_at,1394
204262_s_at,9365
208257_x_at,11088
210195_s_at,12926
210196_s_at,1550
206570_s_at,7209
208134_x_at,10418
211741_x_at,7020
215821_x_at,3708
203399_x_at,12718
208191_x_at,13933
204830_x_at,10003
209738_x_at,14869
208106_x_at,8643
205602_x_at,9141
209594_x_at,11487
210126_at,815
207733_x_at,11792
205961_s_at,17158
209337_at,3747
210758_at,14772
213141_at,3884
210759_s_at,507
211746_x_at,14464
201676_x_at,5821
201317_s_at,4820
201316_at,6759
201532_at,14137
203396_at,482
201274_at,8845
208805_at,807
201114_x_at,5416
216088_s_at,4454
214288_s_at,204
214289_at,14511
200876_s_at,7112
202659_at,6576
200039_s_at,3186
201404_x_at,5721
201400_at,8567
202243_s_at,1212
202244_at,4093
208799_at,5746
208827_at,8730
200786_at,12067
209040_s_at,13245
204219_s_at,14576
201068_s_at,6642
201067_at,6295
201267_s_at,10692
205956_x_at,3930
213951_s_at,17004
201252_at,89
209503_s_at,6978
201699_at,16051
201198_s_at,10201
201199_s_at,7986
219485_s_at,17417
208776_at,18050
208777_s_at,16131
201233_at,1443
201232_s_at,7331
212296_at,10477
200830_at,8195
201388_at,4622
211609_x_at,2342
210459_at,3221
210460_s_at,16728
200882_s_at,14283
203447_at,13513
215546_at,12151
202753_at,11328
201705_at,15298
200820_at,17287
207805_s_at,8001
209334_s_at,15379
200814_at,373
201762_s_at,829
209852_x_at,8714
200988_s_at,17080
200987_x_at,12481
209853_s_at,7225
212219_at,3060
212222_at,13206
212220_at,9593
201053_s_at,14380
201052_s_at,8997
203405_at,14058
218467_at,4314
220362_at,8156
220635_at,12827
218371_s_at,8962
205048_s_at,14709
205194_at,7792
221373_x_at,3594
201896_s_at,16992
211178_s_at,12570
219938_s_at,13287
206278_at,579
211661_x_at,13399
202189_x_at,12283
216306_x_at,5726
211270_x_at,9801
212015_x_at,16656
212016_s_at,3255
211271_x_at,11662
218683_at,17317
218956_s_at,2738
219658_at,9719
217895_at,17606
209815_at,11676
208522_s_at,13512
209816_at,6443
221292_at,12279
211252_x_at,10830
211837_s_at,7811
215492_x_at,9578
221005_s_at,14005
217494_s_at,8148
218967_s_at,14718
215937_at,6623
215894_at,7163
212187_x_at,1893
211748_x_at,4598
211663_x_at,14824
214391_x_at,1464
207650_x_at,9364
206631_at,17930
210832_x_at,11811
213933_at,558
210833_at,1747
210374_x_at,9553
211909_x_at,12408
210375_at,6366
208169_s_at,6981
210831_s_at,17388
210834_s_at,12126
211265_at,17439
204897_at,15408
204896_s_at,12328
207388_s_at,2254
210367_s_at,17997
218083_at,14321
200627_at,17587
207177_at,12719
206187_at,12656
208131_s_at,633
211892_s_at,13160
210702_s_at,9595
215813_s_at,5078
205127_at,4306
205128_x_at,1854
204748_at,8488
206977_at,3715
205911_at,15018
206772_at,5842
211756_at,1595
210355_at,6165
206300_s_at,7691
207821_s_at,5937
208820_at,2541
203111_s_at,6078
203110_at,7044
206482_at,5550
207011_s_at,17811
200773_x_at,5946
208549_x_at,4013
200772_x_at,16947
211921_x_at,213
218045_x_at,12861
218044_x_at,1377
211737_x_at,14809
209465_x_at,12095
209466_x_at,12677
208408_at,9789
212032_s_at,12503
200731_s_at,3750
200733_s_at,10400
200730_s_at,7152
200732_s_at,3105
208617_s_at,2579
216988_s_at,16113
208616_s_at,8170
208615_s_at,16811
206574_s_at,58
209695_at,830
217777_s_at,11495
217686_at,14662
217689_at,10565
202716_at,15875
209895_at,13658
205867_at,16236
209896_s_at,469
205868_s_at,1025
212610_at,4766
216884_at,5719
202006_at,5744
216915_s_at,11077
204201_s_at,16436
205503_at,8377
213521_at,15378
203555_at,15463
204935_at,2841
213137_s_at,1180
213136_at,16663
222092_at,11316
205438_at,9745
40524_at,2510
1320_at,18054
206060_s_at,11795
208011_at,1387
208010_s_at,13612
203997_at,11202
205171_at,12069
206687_s_at,8146
204852_s_at,11500
202958_at,12517
213795_s_at,11621
213799_s_at,401
205846_at,5954
217177_s_at,4890
212588_at,12354
207238_s_at,10947
212587_s_at,3360
214043_at,10172
213362_at,1832
205712_at,14621
221840_at,15732
200636_s_at,15545
215066_at,13533
200637_s_at,16816
200635_s_at,11312
204944_at,1847
208300_at,1480
210173_at,16625
214137_at,10946
203038_at,17980
203329_at,10456
204945_at,12474
211534_x_at,2481
203029_s_at,12307
203030_s_at,2421
211600_at,12263
208121_s_at,12743
206084_at,9181
210675_s_at,8165
210823_s_at,14728
205948_at,12621
211320_s_at,137
